user_id,archetype,timestamp,hour,day_of_week,day_of_month,category,amount,avg_user_spend,is_late_night,is_end_of_month,is_weekend,spending_velocity,transaction_gap_minutes,category_switch_count,mood_proxy_score,impulse_label
U0197,eom_spender,2025-05-12T21:09:00,21,0,12,Food & Dining,1417.96,1248.97,0,0,0,0,13288.0,1,0.046,0
U0197,eom_spender,2025-05-26T17:01:00,17,0,26,Food & Dining,1855.72,1248.97,0,1,0,0,19912.0,1,0.085,0
U0197,eom_spender,2025-05-27T13:45:00,13,1,27,Entertainment,2530.44,1248.97,0,1,0,0,1244.0,1,0.337,0
U0197,eom_spender,2025-05-27T21:13:00,21,1,27,Food & Dining,1152.41,1248.97,0,1,0,0,448.0,1,0.07,0
U0197,eom_spender,2025-05-27T22:24:00,22,1,27,Fashion,3201.72,1248.97,0,1,0,1,71.0,1,0.372,1
U0197,eom_spender,2025-05-28T01:57:00,1,2,28,Subscriptions,131.0,1248.97,1,1,0,0,213.0,1,0.544,1
U0197,eom_spender,2025-05-28T19:15:00,19,2,28,Alcohol,918.43,1248.97,0,1,0,0,1038.0,1,0.479,0
U0197,eom_spender,2025-05-29T14:38:00,14,3,29,Health,210.5,1248.97,0,1,0,0,1163.0,1,0.19,0
U0197,eom_spender,2025-05-30T00:15:00,0,4,30,Entertainment,4972.56,1248.97,1,1,0,0,577.0,1,0.705,1
U0197,eom_spender,2025-05-30T22:18:00,22,4,30,Health,1331.92,1248.97,0,1,0,0,1323.0,1,0.055,0
U0198,controlled,2025-01-05T19:24:00,19,6,5,Health,716.55,1149.29,0,0,1,0,999.0,1,0.355,0
U0198,controlled,2025-01-07T08:20:00,8,1,7,Entertainment,1899.75,1149.29,0,0,0,0,2216.0,1,0.388,0
U0198,controlled,2025-01-07T18:04:00,18,1,7,Grocery,401.23,1149.29,0,0,0,0,584.0,1,0.145,0
U0198,controlled,2025-01-19T17:12:00,17,6,19,Gaming,788.9,1149.29,0,0,1,0,17228.0,1,0.641,0
U0198,controlled,2025-01-20T17:37:00,17,0,20,Subscriptions,1201.87,1149.29,0,0,0,0,1465.0,1,0.187,0
U0198,controlled,2025-01-29T22:16:00,22,2,29,Alcohol,4420.58,1149.29,0,1,0,0,13239.0,1,0.318,1
U0198,controlled,2025-03-04T11:23:00,11,1,4,Electronics,2505.66,1149.29,0,0,0,0,48307.0,1,0.413,0
U0198,controlled,2025-03-12T21:39:00,21,2,12,Fashion,1032.15,1149.29,0,0,0,0,12136.0,1,0.421,0
U0198,controlled,2025-03-15T11:40:00,11,5,15,Alcohol,1208.77,1149.29,0,0,1,0,3721.0,1,0.763,0
U0198,controlled,2025-03-22T19:33:00,19,5,22,Subscriptions,1489.81,1149.29,0,0,1,0,10553.0,1,0.349,0
U0198,controlled,2025-03-23T20:36:00,20,6,23,Subscriptions,431.85,1149.29,0,0,1,0,1503.0,1,0.493,0
U0198,controlled,2025-04-05T20:02:00,20,5,5,Grocery,311.58,1149.29,0,0,1,0,18686.0,1,0.441,0
U0198,controlled,2025-04-13T20:31:00,20,6,13,Entertainment,2869.83,1149.29,0,0,1,0,11549.0,1,0.718,0
U0198,controlled,2025-04-16T20:03:00,20,2,16,Gaming,3795.24,1149.29,0,0,0,0,4292.0,1,0.446,0
U0198,controlled,2025-04-19T22:47:00,22,5,19,Gaming,2903.71,1149.29,0,0,1,0,4484.0,1,0.608,0
U0198,controlled,2025-04-20T22:25:00,22,6,20,Fashion,2346.54,1149.29,0,0,1,0,1418.0,1,0.626,0
U0198,controlled,2025-04-24T16:26:00,16,3,24,Health,936.62,1149.29,0,0,0,0,5401.0,1,0.133,0
U0198,controlled,2025-05-04T16:08:00,16,6,4,Grocery,1572.15,1149.29,0,0,1,0,14382.0,1,0.34,0
U0198,controlled,2025-05-04T17:21:00,17,6,4,Food & Dining,1391.21,1149.29,0,0,1,1,73.0,1,0.41,0
U0198,controlled,2025-05-06T10:02:00,10,1,6,Subscriptions,1162.43,1149.29,0,0,0,0,2441.0,1,0.014,0
U0198,controlled,2025-05-09T16:28:00,16,4,9,Health,715.93,1149.29,0,0,0,0,4706.0,1,0.022,0
U0198,controlled,2025-05-17T20:42:00,20,5,17,Food & Dining,623.8,1149.29,0,0,1,0,11774.0,1,0.49,0
U0198,controlled,2025-05-21T16:19:00,16,2,21,Health,1229.52,1149.29,0,0,0,0,5497.0,1,0.189,0
U0198,controlled,2025-05-24T19:50:00,19,5,24,Health,1281.09,1149.29,0,0,1,0,4531.0,1,0.391,0
U0198,controlled,2025-05-29T13:06:00,13,3,29,Subscriptions,241.84,1149.29,0,1,0,0,6796.0,1,0.071,0
U0199,eom_spender,2025-01-01T01:09:00,1,2,1,Subscriptions,465.65,333.5,1,0,0,0,999.0,1,0.516,0
U0199,eom_spender,2025-01-14T12:53:00,12,1,14,Electronics,718.01,333.5,0,0,0,0,19424.0,1,0.346,0
U0199,eom_spender,2025-01-17T16:56:00,16,4,17,Food & Dining,369.86,333.5,0,0,0,0,4563.0,1,0.023,0
U0199,eom_spender,2025-01-21T17:15:00,17,1,21,Food & Dining,228.1,333.5,0,0,0,0,5779.0,1,0.167,0
U0199,eom_spender,2025-01-26T00:24:00,0,6,26,Entertainment,1248.0,333.5,1,1,1,0,6189.0,1,1.113,1
U0199,eom_spender,2025-01-26T19:21:00,19,6,26,Alcohol,1162.67,333.5,0,1,1,0,1137.0,1,0.663,1
U0199,eom_spender,2025-01-28T11:22:00,11,1,28,Fashion,226.83,333.5,0,1,0,0,2401.0,1,0.381,0
U0199,eom_spender,2025-01-28T12:51:00,12,1,28,Subscriptions,498.01,333.5,0,1,0,1,89.0,1,0.08,0
U0199,eom_spender,2025-01-29T17:45:00,17,2,29,Grocery,83.94,333.5,0,1,0,0,1734.0,1,0.174,0
U0199,eom_spender,2025-03-07T16:19:00,16,4,7,Entertainment,560.45,333.5,0,0,0,0,53194.0,1,0.373,0
U0199,eom_spender,2025-03-26T22:00:00,22,2,26,Fashion,469.95,333.5,0,1,0,0,27701.0,1,0.473,0
U0199,eom_spender,2025-03-26T22:51:00,22,2,26,Fashion,1030.75,333.5,0,1,0,1,51.0,1,0.379,1
U0199,eom_spender,2025-03-27T09:53:00,9,3,27,Food & Dining,459.45,333.5,0,1,0,0,662.0,1,0.027,0
U0199,eom_spender,2025-04-01T20:33:00,20,1,1,Gaming,506.49,333.5,0,0,0,0,7840.0,1,0.322,0
U0199,eom_spender,2025-04-05T22:29:00,22,5,5,Fashion,735.9,333.5,0,0,1,0,5876.0,1,0.718,0
U0199,eom_spender,2025-04-28T17:12:00,17,0,28,Travel,64.81,333.5,0,1,0,0,32803.0,1,0.154,0
U0199,eom_spender,2025-04-29T01:25:00,1,1,29,Alcohol,215.31,333.5,1,1,0,0,493.0,1,0.774,1
U0199,eom_spender,2025-04-29T11:42:00,11,1,29,Subscriptions,190.9,333.5,0,1,0,0,617.0,1,0.049,0
U0199,eom_spender,2025-05-26T13:45:00,13,0,26,Electronics,942.33,333.5,0,1,0,0,39003.0,1,0.496,1
U0199,eom_spender,2025-05-26T14:34:00,14,0,26,Fashion,783.96,333.5,0,1,0,1,49.0,1,0.37,0
U0199,eom_spender,2025-05-28T14:11:00,14,2,28,Grocery,159.32,333.5,0,1,0,0,2857.0,1,0.087,0
U0199,eom_spender,2025-05-28T22:20:00,22,2,28,Entertainment,421.59,333.5,0,1,0,0,489.0,1,0.484,1
U0199,eom_spender,2025-05-30T12:00:00,12,4,30,Entertainment,674.2,333.5,0,1,0,0,2260.0,1,0.393,0
U0199,eom_spender,2025-05-30T18:07:00,18,4,30,Grocery,374.56,333.5,0,1,0,0,367.0,1,0.046,0
U0199,eom_spender,2025-05-30T20:17:00,20,4,30,Food & Dining,98.94,333.5,0,1,0,0,130.0,1,0.151,0
U0200,eom_spender,2025-01-09T14:11:00,14,3,9,Subscriptions,2180.0,1892.67,0,0,0,0,999.0,1,0.121,0
U0200,eom_spender,2025-01-26T19:08:00,19,6,26,Health,1884.55,1892.67,0,1,1,0,24777.0,1,0.396,0
U0200,eom_spender,2025-01-26T21:10:00,21,6,26,Travel,2066.15,1892.67,0,1,1,0,122.0,1,0.309,0
U0200,eom_spender,2025-01-26T22:06:00,22,6,26,Health,990.51,1892.67,0,1,1,1,56.0,1,0.334,0
U0200,eom_spender,2025-01-27T11:06:00,11,0,27,Alcohol,5588.68,1892.67,0,1,0,0,780.0,1,0.431,1
U0200,eom_spender,2025-01-27T18:40:00,18,0,27,Health,1479.15,1892.67,0,1,0,0,454.0,1,0.051,0
U0200,eom_spender,2025-01-28T10:15:00,10,1,28,Gaming,1443.42,1892.67,0,1,0,0,935.0,1,0.453,0
U0200,eom_spender,2025-01-28T16:07:00,16,1,28,Health,1912.36,1892.67,0,1,0,0,352.0,1,0.109,0
U0200,eom_spender,2025-01-28T19:40:00,19,1,28,Gaming,6202.71,1892.67,0,1,0,0,213.0,1,0.329,1
U0200,eom_spender,2025-01-28T19:45:00,19,1,28,Food & Dining,243.49,1892.67,0,1,0,1,5.0,1,0.084,0
U0200,eom_spender,2025-03-25T10:56:00,10,1,25,Entertainment,5576.48,1892.67,0,0,0,0,80111.0,1,0.468,0
U0200,eom_spender,2025-03-27T15:11:00,15,3,27,Grocery,2453.4,1892.67,0,1,0,0,3135.0,1,0.116,0
U0200,eom_spender,2025-03-30T21:07:00,21,6,30,Food & Dining,2012.08,1892.67,0,1,1,0,4676.0,1,0.401,0
U0200,eom_spender,2025-04-27T20:10:00,20,6,27,Subscriptions,2083.0,1892.67,0,1,1,0,40263.0,1,0.383,0
U0200,eom_spender,2025-04-28T19:30:00,19,0,28,Health,2750.32,1892.67,0,1,0,0,1400.0,1,0.015,0
U0200,eom_spender,2025-04-30T09:18:00,9,2,30,Gaming,2825.38,1892.67,0,1,0,0,2268.0,1,0.361,0
U0200,eom_spender,2025-05-11T00:50:00,0,6,11,Health,2320.53,1892.67,1,0,1,0,15332.0,1,0.885,0
U0200,eom_spender,2025-05-15T15:24:00,15,3,15,Gaming,3229.52,1892.67,0,0,0,0,6634.0,1,0.406,0
U0200,eom_spender,2025-05-26T00:03:00,0,0,26,Gaming,3809.78,1892.67,1,1,0,0,14919.0,1,0.841,1
U0200,eom_spender,2025-05-26T12:00:00,12,0,26,Electronics,6811.29,1892.67,0,1,0,0,717.0,1,0.373,1
U0200,eom_spender,2025-05-27T17:37:00,17,1,27,Travel,2163.17,1892.67,0,1,0,0,1777.0,1,0.02,0
U0200,eom_spender,2025-05-28T10:47:00,10,2,28,Alcohol,4872.0,1892.67,0,1,0,0,1030.0,1,0.425,1
U0200,eom_spender,2025-05-28T14:39:00,14,2,28,Entertainment,4878.07,1892.67,0,1,0,0,232.0,1,0.496,1
U0200,eom_spender,2025-05-29T01:38:00,1,3,29,Health,2833.95,1892.67,1,1,0,0,659.0,1,0.502,0
U0200,eom_spender,2025-05-29T13:39:00,13,3,29,Travel,2183.08,1892.67,0,1,0,0,721.0,1,0.099,0
U0201,controlled,2025-01-04T08:38:00,8,5,4,Entertainment,5306.72,1477.24,0,0,1,0,999.0,1,0.709,0
U0201,controlled,2025-01-06T11:35:00,11,0,6,Gaming,1857.89,1477.24,0,0,0,0,3057.0,1,0.345,0
U0201,controlled,2025-01-10T19:29:00,19,4,10,Alcohol,1317.89,1477.24,0,0,0,0,6234.0,1,0.466,0
U0201,controlled,2025-01-11T09:12:00,9,5,11,Alcohol,1153.17,1477.24,0,0,1,0,823.0,1,0.779,0
U0201,controlled,2025-01-12T09:39:00,9,6,12,Fashion,5323.9,1477.24,0,0,1,0,1467.0,1,0.772,0
U0201,controlled,2025-01-14T21:44:00,21,1,14,Alcohol,4957.66,1477.24,0,0,0,0,3605.0,1,0.335,0
U0201,controlled,2025-01-19T10:43:00,10,6,19,Subscriptions,1699.07,1477.24,0,0,1,0,6539.0,1,0.38,0
U0201,controlled,2025-01-20T09:22:00,9,0,20,Grocery,2101.15,1477.24,0,0,0,0,1359.0,1,0.197,0
U0201,controlled,2025-01-24T16:35:00,16,4,24,Electronics,4227.28,1477.24,0,0,0,0,6193.0,1,0.361,0
U0201,controlled,2025-03-09T19:10:00,19,6,9,Grocery,1962.15,1477.24,0,0,1,0,63515.0,1,0.481,0
U0201,controlled,2025-03-16T11:31:00,11,6,16,Fashion,1103.68,1477.24,0,0,1,0,9621.0,1,0.616,0
U0201,controlled,2025-03-20T17:50:00,17,3,20,Gaming,3019.96,1477.24,0,0,0,0,6139.0,1,0.425,0
U0201,controlled,2025-03-21T11:05:00,11,4,21,Grocery,2108.3,1477.24,0,0,0,0,1035.0,1,0.006,0
U0201,controlled,2025-03-22T19:22:00,19,5,22,Travel,652.7,1477.24,0,0,1,0,1937.0,1,0.327,0
U0201,controlled,2025-04-01T15:56:00,15,1,1,Health,1990.74,1477.24,0,0,0,0,14194.0,1,0.172,0
U0201,controlled,2025-04-13T16:26:00,16,6,13,Entertainment,1102.25,1477.24,0,0,1,0,17310.0,1,0.612,0
U0201,controlled,2025-04-15T21:02:00,21,1,15,Electronics,3873.53,1477.24,0,0,0,0,3156.0,1,0.337,0
U0201,controlled,2025-04-21T10:49:00,10,0,21,Entertainment,1972.29,1477.24,0,0,0,0,8027.0,1,0.422,0
U0201,controlled,2025-04-22T11:55:00,11,1,22,Fashion,5379.85,1477.24,0,0,0,0,1506.0,1,0.466,0
U0201,controlled,2025-04-24T17:00:00,17,3,24,Alcohol,3343.79,1477.24,0,0,0,0,3185.0,1,0.421,0
U0201,controlled,2025-05-03T11:34:00,11,5,3,Gaming,5774.47,1477.24,0,0,1,0,12634.0,1,0.715,0
U0201,controlled,2025-05-08T09:52:00,9,3,8,Food & Dining,1836.17,1477.24,0,0,0,0,7098.0,1,0.033,0
U0201,controlled,2025-05-17T17:12:00,17,5,17,Grocery,1763.91,1477.24,0,0,1,0,13400.0,1,0.38,0
U0201,controlled,2025-05-21T22:14:00,22,2,21,Subscriptions,1985.51,1477.24,0,0,0,0,6062.0,1,0.152,0
U0201,controlled,2025-05-29T21:41:00,21,3,29,Food & Dining,203.05,1477.24,0,1,0,0,11487.0,1,0.059,0
U0202,controlled,2025-01-01T15:37:00,15,2,1,Travel,1379.18,1158.58,0,0,0,0,999.0,1,0.083,0
U0202,controlled,2025-01-02T23:18:00,23,3,2,Food & Dining,518.08,1158.58,1,0,0,0,1901.0,1,0.509,0
U0202,controlled,2025-01-09T14:04:00,14,3,9,Fashion,1989.78,1158.58,0,0,0,0,9526.0,1,0.311,0
U0202,controlled,2025-01-20T22:48:00,22,0,20,Health,1421.35,1158.58,0,0,0,0,16364.0,1,0.2,0
U0202,controlled,2025-01-21T12:42:00,12,1,21,Alcohol,1923.34,1158.58,0,0,0,0,834.0,1,0.362,0
U0202,controlled,2025-01-22T09:08:00,9,2,22,Entertainment,4257.92,1158.58,0,0,0,0,1226.0,1,0.368,0
U0202,controlled,2025-01-24T11:17:00,11,4,24,Fashion,3690.45,1158.58,0,0,0,0,3009.0,1,0.409,0
U0202,controlled,2025-01-24T15:36:00,15,4,24,Alcohol,3164.63,1158.58,0,0,0,0,259.0,1,0.367,0
U0202,controlled,2025-01-30T11:39:00,11,3,30,Entertainment,3262.42,1158.58,0,1,0,0,8403.0,1,0.308,1
U0202,controlled,2025-03-02T10:04:00,10,6,2,Gaming,712.98,1158.58,0,0,1,0,44545.0,1,0.676,0
U0202,controlled,2025-03-17T20:53:00,20,0,17,Electronics,3933.78,1158.58,0,0,0,0,22249.0,1,0.448,0
U0202,controlled,2025-03-25T10:43:00,10,1,25,Subscriptions,426.01,1158.58,0,0,0,0,10910.0,1,0.028,0
U0202,controlled,2025-04-02T12:32:00,12,2,2,Entertainment,2945.53,1158.58,0,0,0,0,11629.0,1,0.442,0
U0202,controlled,2025-04-04T17:16:00,17,4,4,Health,247.49,1158.58,0,0,0,0,3164.0,1,0.004,0
U0202,controlled,2025-04-10T12:08:00,12,3,10,Subscriptions,628.74,1158.58,0,0,0,0,8332.0,1,0.043,0
U0202,controlled,2025-04-15T18:50:00,18,1,15,Food & Dining,1645.67,1158.58,0,0,0,0,7602.0,1,0.151,0
U0202,controlled,2025-04-15T22:23:00,22,1,15,Entertainment,2673.98,1158.58,0,0,0,0,213.0,1,0.322,0
U0202,controlled,2025-04-28T23:12:00,23,0,28,Travel,1569.84,1158.58,1,1,0,0,18769.0,1,0.538,0
U0202,controlled,2025-05-01T11:42:00,11,3,1,Food & Dining,343.38,1158.58,0,0,0,0,3630.0,1,0.194,0
U0202,controlled,2025-05-10T17:38:00,17,5,10,Food & Dining,1314.34,1158.58,0,0,1,0,13316.0,1,0.47,0
U0202,controlled,2025-05-12T14:48:00,14,0,12,Fashion,3692.47,1158.58,0,0,0,0,2710.0,1,0.481,1
U0202,controlled,2025-05-14T12:35:00,12,2,14,Entertainment,2439.08,1158.58,0,0,0,0,2747.0,1,0.442,0
U0202,controlled,2025-05-16T14:50:00,14,4,16,Electronics,1333.17,1158.58,0,0,0,0,3015.0,1,0.467,0
U0202,controlled,2025-05-23T16:57:00,16,4,23,Grocery,698.23,1158.58,0,0,0,0,10207.0,1,0.096,0
U0202,controlled,2025-05-28T08:34:00,8,2,28,Grocery,1282.07,1158.58,0,1,0,0,6697.0,1,0.09,0
U0203,controlled,2025-01-05T18:42:00,18,6,5,Gaming,2999.35,1412.79,0,0,1,0,999.0,1,0.789,0
U0203,controlled,2025-01-05T20:06:00,20,6,5,Subscriptions,300.84,1412.79,0,0,1,1,84.0,1,0.41,0
U0203,controlled,2025-01-08T20:48:00,20,2,8,Health,253.76,1412.79,0,0,0,0,4362.0,1,0.136,0
U0203,controlled,2025-01-10T12:52:00,12,4,10,Entertainment,2047.54,1412.79,0,0,0,0,2404.0,1,0.421,0
U0203,controlled,2025-01-10T14:06:00,14,4,10,Health,676.92,1412.79,0,0,0,1,74.0,1,0.164,0
U0203,controlled,2025-01-13T18:27:00,18,0,13,Gaming,2457.33,1412.79,0,0,0,0,4581.0,1,0.324,0
U0203,controlled,2025-01-26T16:29:00,16,6,26,Travel,1735.59,1412.79,0,1,1,0,18602.0,1,0.351,0
U0203,controlled,2025-01-28T22:22:00,22,1,28,Health,726.77,1412.79,0,1,0,0,3233.0,1,0.174,0
U0203,controlled,2025-01-30T12:31:00,12,3,30,Grocery,556.61,1412.79,0,1,0,0,2289.0,1,0.053,0
U0203,controlled,2025-03-02T15:48:00,15,6,2,Gaming,2264.99,1412.79,0,0,1,0,44837.0,1,0.601,0
U0203,controlled,2025-03-02T20:13:00,20,6,2,Gaming,1722.56,1412.79,0,0,1,0,265.0,1,0.751,0
U0203,controlled,2025-03-23T12:35:00,12,6,23,Fashion,4769.09,1412.79,0,0,1,0,29782.0,1,0.655,0
U0203,controlled,2025-04-04T23:59:00,23,4,4,Electronics,1246.46,1412.79,1,0,0,0,17964.0,1,0.757,0
U0203,controlled,2025-04-06T13:29:00,13,6,6,Fashion,1267.83,1412.79,0,0,1,0,2250.0,1,0.756,0
U0203,controlled,2025-04-18T14:30:00,14,4,18,Food & Dining,1407.29,1412.79,0,0,0,0,17341.0,1,0.183,0
U0203,controlled,2025-04-24T16:59:00,16,3,24,Food & Dining,891.26,1412.79,0,0,0,0,8789.0,1,0.136,0
U0203,controlled,2025-04-29T12:17:00,12,1,29,Health,343.94,1412.79,0,1,0,0,6918.0,1,0.05,0
U0203,controlled,2025-05-08T16:06:00,16,3,8,Travel,1426.15,1412.79,0,0,0,0,13189.0,1,0.179,0
U0203,controlled,2025-05-15T15:44:00,15,3,15,Entertainment,967.27,1412.79,0,0,0,0,10058.0,1,0.433,0
U0203,controlled,2025-05-16T18:57:00,18,4,16,Food & Dining,854.27,1412.79,0,0,0,0,1633.0,1,0.083,0
U0203,controlled,2025-05-17T20:07:00,20,5,17,Gaming,1579.32,1412.79,0,0,1,0,1510.0,1,0.78,0
U0203,controlled,2025-05-18T19:00:00,19,6,18,Electronics,2015.66,1412.79,0,0,1,0,1373.0,1,0.667,0
U0203,controlled,2025-05-19T10:18:00,10,0,19,Travel,1692.3,1412.79,0,0,0,0,918.0,1,0.159,0
U0203,controlled,2025-05-19T22:56:00,22,0,19,Health,1434.8,1412.79,0,0,0,0,758.0,1,0.103,0
U0203,controlled,2025-05-29T20:18:00,20,3,29,Entertainment,4406.36,1412.79,0,1,0,0,14242.0,1,0.431,1
U0204,eom_spender,2025-01-11T13:13:00,13,5,11,Electronics,1199.36,560.3,0,0,1,0,999.0,1,0.677,0
U0204,eom_spender,2025-01-16T13:02:00,13,3,16,Health,498.18,560.3,0,0,0,0,7189.0,1,0.158,0
U0204,eom_spender,2025-01-28T16:23:00,16,1,28,Travel,802.95,560.3,0,1,0,0,17481.0,1,0.07,0
U0204,eom_spender,2025-03-02T14:00:00,14,6,2,Grocery,580.36,560.3,0,0,1,0,47377.0,1,0.348,0
U0204,eom_spender,2025-03-26T09:48:00,9,2,26,Fashion,1665.95,560.3,0,1,0,0,34308.0,1,0.341,1
U0204,eom_spender,2025-03-28T01:51:00,1,4,28,Electronics,674.89,560.3,1,1,0,0,2403.0,1,0.707,1
U0204,eom_spender,2025-03-28T19:44:00,19,4,28,Travel,663.05,560.3,0,1,0,0,1073.0,1,0.184,0
U0204,eom_spender,2025-03-29T09:07:00,9,5,29,Entertainment,538.41,560.3,0,1,1,0,803.0,1,0.655,0
U0204,eom_spender,2025-03-30T11:02:00,11,6,30,Food & Dining,565.18,560.3,0,1,1,0,1555.0,1,0.313,0
U0204,eom_spender,2025-03-30T11:50:00,11,6,30,Entertainment,1749.99,560.3,0,1,1,1,48.0,1,0.684,1
U0204,eom_spender,2025-04-05T14:19:00,14,5,5,Subscriptions,289.12,560.3,0,0,1,0,8789.0,1,0.486,0
U0204,eom_spender,2025-04-11T16:09:00,16,4,11,Subscriptions,454.92,560.3,0,0,0,0,8750.0,1,0.177,0
U0204,eom_spender,2025-04-20T00:09:00,0,6,20,Alcohol,787.39,560.3,1,0,1,0,12000.0,1,1.064,0
U0204,eom_spender,2025-04-20T13:03:00,13,6,20,Electronics,2119.28,560.3,0,0,1,0,774.0,1,0.725,0
U0204,eom_spender,2025-04-26T23:56:00,23,5,26,Health,492.8,560.3,1,1,1,0,9293.0,1,0.796,0
U0204,eom_spender,2025-04-28T20:58:00,20,0,28,Grocery,177.85,560.3,0,1,0,0,2702.0,1,0.164,0
U0204,eom_spender,2025-04-30T03:45:00,3,2,30,Entertainment,1118.26,560.3,1,1,0,0,1847.0,1,0.787,1
U0204,eom_spender,2025-04-30T18:56:00,18,2,30,Health,520.04,560.3,0,1,0,0,911.0,1,0.02,0
U0204,eom_spender,2025-05-12T12:50:00,12,0,12,Electronics,1397.77,560.3,0,0,0,0,16914.0,1,0.37,0
U0204,eom_spender,2025-05-14T20:44:00,20,2,14,Electronics,939.3,560.3,0,0,0,0,3354.0,1,0.463,0
U0204,eom_spender,2025-05-19T01:02:00,1,0,19,Electronics,1465.6,560.3,1,0,0,0,6018.0,1,0.772,1
U0204,eom_spender,2025-05-22T15:23:00,15,3,22,Grocery,613.95,560.3,0,0,0,0,5181.0,1,0.035,0
U0204,eom_spender,2025-05-26T19:13:00,19,0,26,Grocery,717.08,560.3,0,1,0,0,5990.0,1,0.178,0
U0204,eom_spender,2025-05-27T16:33:00,16,1,27,Alcohol,1997.73,560.3,0,1,0,0,1280.0,1,0.5,1
U0204,eom_spender,2025-05-28T18:51:00,18,2,28,Gaming,1159.93,560.3,0,1,0,0,1578.0,1,0.374,0
U0205,night_owl,2025-01-08T02:28:00,2,2,8,Gaming,1148.12,396.55,1,0,0,0,999.0,1,0.9,1
U0205,night_owl,2025-01-12T08:08:00,8,6,12,Health,411.53,396.55,0,0,1,0,6100.0,1,0.426,0
U0205,night_owl,2025-01-22T03:23:00,3,2,22,Grocery,376.39,396.55,1,0,0,0,14115.0,1,0.471,0
U0205,night_owl,2025-01-25T00:52:00,0,5,25,Food & Dining,331.39,396.55,1,0,1,0,4169.0,1,0.815,0
U0205,night_owl,2025-01-29T00:04:00,0,2,29,Travel,341.73,396.55,1,1,0,0,5712.0,1,0.404,0
U0205,night_owl,2025-01-29T00:56:00,0,2,29,Food & Dining,39.8,396.55,1,1,0,1,52.0,1,0.467,0
U0205,night_owl,2025-01-30T03:12:00,3,3,30,Food & Dining,301.73,396.55,1,1,0,0,1576.0,1,0.581,0
U0205,night_owl,2025-03-09T03:24:00,3,6,9,Gaming,236.47,396.55,1,0,1,0,54732.0,1,1.007,0
U0205,night_owl,2025-03-17T00:28:00,0,0,17,Health,87.06,396.55,1,0,0,0,11344.0,1,0.523,0
U0205,night_owl,2025-03-17T13:03:00,13,0,17,Gaming,1508.15,396.55,0,0,0,0,755.0,1,0.407,0
U0205,night_owl,2025-03-29T00:32:00,0,5,29,Fashion,923.39,396.55,1,1,1,0,16529.0,1,1.047,1
U0205,night_owl,2025-04-05T21:09:00,21,5,5,Electronics,680.12,396.55,0,0,1,0,11317.0,1,0.701,0
U0205,night_owl,2025-04-06T00:39:00,0,6,6,Entertainment,1025.77,396.55,1,0,1,0,210.0,1,1.146,1
U0205,night_owl,2025-04-16T00:07:00,0,2,16,Grocery,356.23,396.55,1,0,0,0,14368.0,1,0.466,0
U0205,night_owl,2025-04-16T14:06:00,14,2,16,Food & Dining,112.61,396.55,0,0,0,0,839.0,1,0.114,0
U0205,night_owl,2025-04-21T13:37:00,13,0,21,Entertainment,302.91,396.55,0,0,0,0,7171.0,1,0.454,0
U0205,night_owl,2025-04-23T23:49:00,23,2,23,Grocery,489.73,396.55,1,0,0,0,3492.0,1,0.467,0
U0205,night_owl,2025-05-11T11:55:00,11,6,11,Subscriptions,326.18,396.55,0,0,1,0,25206.0,1,0.393,0
U0205,night_owl,2025-05-20T02:49:00,2,1,20,Health,564.89,396.55,1,0,0,0,12414.0,1,0.469,0
U0205,night_owl,2025-05-22T20:09:00,20,3,22,Fashion,837.06,396.55,0,0,0,0,3920.0,1,0.33,0
U0205,night_owl,2025-05-24T20:08:00,20,5,24,Health,478.0,396.55,0,0,1,0,2879.0,1,0.499,0
U0205,night_owl,2025-05-27T03:13:00,3,1,27,Food & Dining,149.41,396.55,1,1,0,0,3305.0,1,0.475,1
U0205,night_owl,2025-05-28T23:02:00,23,2,28,Entertainment,217.37,396.55,1,1,0,0,2629.0,1,0.723,1
U0205,night_owl,2025-05-29T01:42:00,1,3,29,Alcohol,928.01,396.55,1,1,0,0,160.0,1,0.838,1
U0205,night_owl,2025-05-30T10:02:00,10,4,30,Food & Dining,480.66,396.55,0,1,0,0,1940.0,1,0.081,0
U0206,controlled,2025-01-02T12:50:00,12,3,2,Entertainment,3340.85,1794.78,0,0,0,0,999.0,1,0.315,0
U0206,controlled,2025-01-03T16:28:00,16,4,3,Fashion,5934.09,1794.78,0,0,0,0,1658.0,1,0.362,0
U0206,controlled,2025-01-04T12:21:00,12,5,4,Health,1117.39,1794.78,0,0,1,0,1193.0,1,0.324,0
U0206,controlled,2025-01-13T10:06:00,10,0,13,Subscriptions,627.83,1794.78,0,0,0,0,12825.0,1,0.114,0
U0206,controlled,2025-01-14T15:41:00,15,1,14,Travel,2440.74,1794.78,0,0,0,0,1775.0,1,0.114,0
U0206,controlled,2025-01-15T10:57:00,10,2,15,Subscriptions,530.15,1794.78,0,0,0,0,1156.0,1,0.149,0
U0206,controlled,2025-01-22T13:58:00,13,2,22,Food & Dining,2274.26,1794.78,0,0,0,0,10261.0,1,0.025,0
U0206,controlled,2025-01-22T14:08:00,14,2,22,Entertainment,5095.04,1794.78,0,0,0,1,10.0,1,0.342,0
U0206,controlled,2025-03-01T10:50:00,10,5,1,Gaming,3847.44,1794.78,0,0,1,0,54522.0,1,0.661,0
